Name:			lavras05
#Vehicles:		2
Capacity:		5400
Depot:			758
#Nodes:			797
#Edges:			863
#Arcs:			319
#Required-N:	39
#Required-E:	57
#Required-A:	0
#Nb-Turns:		5762

----------NODES----------
INDEX	QTY	IS-REQUIRED	X	Y
208	0	0	-1	-1
209	0	0	-1	-1
210	0	0	-1	-1
211	0	0	-1	-1
212	0	0	-1	-1
213	0	0	-1	-1
214	0	0	-1	-1
215	0	0	-1	-1
216	0	0	-1	-1
217	0	0	-1	-1
218	0	0	-1	-1
219	0	0	-1	-1
220	0	0	-1	-1
221	0	0	-1	-1
222	0	0	-1	-1
223	0	0	-1	-1
224	0	0	-1	-1
225	0	0	-1	-1
226	0	0	-1	-1
227	0	0	-1	-1
228	0	0	-1	-1
229	0	0	-1	-1
230	0	0	-1	-1
231	0	0	-1	-1
232	0	0	-1	-1
233	0	0	-1	-1
234	0	0	-1	-1
235	0	0	-1	-1
236	0	0	-1	-1
237	0	0	-1	-1
238	0	0	-1	-1
239	0	0	-1	-1
240	0	0	-1	-1
241	0	0	-1	-1
242	0	0	-1	-1
243	0	0	-1	-1
244	0	0	-1	-1
245	0	0	-1	-1
246	0	0	-1	-1
247	0	0	-1	-1
248	0	0	-1	-1
249	0	0	-1	-1
250	0	0	-1	-1
251	0	0	-1	-1
252	0	0	-1	-1
253	0	0	-1	-1
254	0	0	-1	-1
255	0	0	-1	-1
256	0	0	-1	-1
257	0	0	-1	-1
258	0	0	-1	-1
259	0	0	-1	-1
260	0	0	-1	-1
261	0	0	-1	-1
262	0	0	-1	-1
263	0	0	-1	-1
264	0	0	-1	-1
265	0	0	-1	-1
266	0	0	-1	-1
267	0	0	-1	-1
268	0	0	-1	-1
269	0	0	-1	-1
270	0	0	-1	-1
271	0	0	-1	-1
272	0	0	-1	-1
273	0	0	-1	-1
274	0	0	-1	-1
275	0	0	-1	-1
276	0	0	-1	-1
277	0	0	-1	-1
278	0	0	-1	-1
279	0	0	-1	-1
280	0	0	-1	-1
281	0	0	-1	-1
282	0	0	-1	-1
283	0	0	-1	-1
284	0	0	-1	-1
285	0	0	-1	-1
286	0	0	-1	-1
287	0	0	-1	-1
288	0	0	-1	-1
289	0	0	-1	-1
290	0	0	-1	-1
291	0	0	-1	-1
292	0	0	-1	-1
293	0	0	-1	-1
294	0	0	-1	-1
295	0	0	-1	-1
296	0	0	-1	-1
297	0	0	-1	-1
298	0	0	-1	-1
299	0	0	-1	-1
300	0	0	-1	-1
301	0	0	-1	-1
302	0	0	-1	-1
303	0	0	-1	-1
304	0	0	-1	-1
305	0	0	-1	-1
306	0	0	-1	-1
307	0	0	-1	-1
308	0	0	-1	-1
309	0	0	-1	-1
310	0	0	-1	-1
311	0	0	-1	-1
312	0	0	-1	-1
313	0	0	-1	-1
314	0	0	-1	-1
315	0	0	-1	-1
316	0	0	-1	-1
317	0	0	-1	-1
318	0	0	-1	-1
319	0	0	-1	-1
320	0	0	-1	-1
321	0	0	-1	-1
322	0	0	-1	-1
323	0	0	-1	-1
324	0	0	-1	-1
325	0	0	-1	-1
326	0	0	-1	-1
327	0	0	-1	-1
328	0	0	-1	-1
329	0	0	-1	-1
330	0	0	-1	-1
331	0	0	-1	-1
332	0	0	-1	-1
333	0	0	-1	-1
334	0	0	-1	-1
335	0	0	-1	-1
336	0	0	-1	-1
337	0	0	-1	-1
338	0	0	-1	-1
339	0	0	-1	-1
340	0	0	-1	-1
341	0	0	-1	-1
342	0	0	-1	-1
343	0	0	-1	-1
344	0	0	-1	-1
345	0	0	-1	-1
346	0	0	-1	-1
347	0	0	-1	-1
348	0	0	-1	-1
349	0	0	-1	-1
350	0	0	-1	-1
351	0	0	-1	-1
352	0	0	-1	-1
353	0	0	-1	-1
354	0	0	-1	-1
355	0	0	-1	-1
356	0	0	-1	-1
357	0	0	-1	-1
358	0	0	-1	-1
359	0	0	-1	-1
360	0	0	-1	-1
361	0	0	-1	-1
362	0	0	-1	-1
363	0	0	-1	-1
364	0	0	-1	-1
365	0	0	-1	-1
366	0	0	-1	-1
367	0	0	-1	-1
368	0	0	-1	-1
369	0	0	-1	-1
370	0	0	-1	-1
371	0	0	-1	-1
372	0	0	-1	-1
373	0	0	-1	-1
374	0	0	-1	-1
375	0	0	-1	-1
376	0	0	-1	-1
377	0	0	-1	-1
378	0	0	-1	-1
379	0	0	-1	-1
380	0	0	-1	-1
381	0	0	-1	-1
382	0	0	-1	-1
383	0	0	-1	-1
384	0	0	-1	-1
385	0	0	-1	-1
386	0	0	-1	-1
387	0	0	-1	-1
388	0	0	-1	-1
389	0	0	-1	-1
390	0	0	-1	-1
391	0	0	-1	-1
392	0	0	-1	-1
393	0	0	-1	-1
394	0	0	-1	-1
395	0	0	-1	-1
396	0	0	-1	-1
397	0	0	-1	-1
398	0	0	-1	-1
399	0	0	-1	-1
400	0	0	-1	-1
401	0	0	-1	-1
402	0	0	-1	-1
403	0	0	-1	-1
404	0	0	-1	-1
405	0	0	-1	-1
406	0	0	-1	-1
407	0	0	-1	-1
408	0	0	-1	-1
409	0	0	-1	-1
410	0	0	-1	-1
411	0	0	-1	-1
412	0	0	-1	-1
413	0	0	-1	-1
414	0	0	-1	-1
415	0	0	-1	-1
416	0	0	-1	-1
417	0	0	-1	-1
418	0	0	-1	-1
419	0	0	-1	-1
420	0	0	-1	-1
421	0	0	-1	-1
422	0	0	-1	-1
423	0	0	-1	-1
424	0	0	-1	-1
425	0	0	-1	-1
426	0	0	-1	-1
427	0	0	-1	-1
428	0	0	-1	-1
429	0	0	-1	-1
430	0	0	-1	-1
431	0	0	-1	-1
432	0	0	-1	-1
433	0	0	-1	-1
434	0	0	-1	-1
435	0	0	-1	-1
436	0	0	-1	-1
437	0	0	-1	-1
438	0	0	-1	-1
439	0	0	-1	-1
440	0	0	-1	-1
441	0	0	-1	-1
442	0	0	-1	-1
443	0	0	-1	-1
444	0	0	-1	-1
445	0	0	-1	-1
446	0	0	-1	-1
447	0	0	-1	-1
448	0	0	-1	-1
449	0	0	-1	-1
450	0	0	-1	-1
451	0	0	-1	-1
452	0	0	-1	-1
453	0	0	-1	-1
454	0	0	-1	-1
455	0	0	-1	-1
456	0	0	-1	-1
457	0	0	-1	-1
458	0	0	-1	-1
459	0	0	-1	-1
460	0	0	-1	-1
461	0	0	-1	-1
462	0	0	-1	-1
463	0	0	-1	-1
464	0	0	-1	-1
465	0	0	-1	-1
466	0	0	-1	-1
467	0	0	-1	-1
468	0	0	-1	-1
469	0	0	-1	-1
470	0	0	-1	-1
471	0	0	-1	-1
472	0	0	-1	-1
473	0	0	-1	-1
474	0	0	-1	-1
475	0	0	-1	-1
476	0	0	-1	-1
477	0	0	-1	-1
478	0	0	-1	-1
479	0	0	-1	-1
480	0	0	-1	-1
481	0	0	-1	-1
482	0	0	-1	-1
483	0	0	-1	-1
484	0	0	-1	-1
485	0	0	-1	-1
486	0	0	-1	-1
487	0	0	-1	-1
488	0	0	-1	-1
489	0	0	-1	-1
490	0	0	-1	-1
491	0	0	-1	-1
492	0	0	-1	-1
493	0	0	-1	-1
494	0	0	-1	-1
495	0	0	-1	-1
496	0	0	-1	-1
497	0	0	-1	-1
498	0	0	-1	-1
499	0	0	-1	-1
500	0	0	-1	-1
501	0	0	-1	-1
502	0	0	-1	-1
503	0	0	-1	-1
504	0	0	-1	-1
505	0	0	-1	-1
506	0	0	-1	-1
507	0	0	-1	-1
508	0	0	-1	-1
509	0	0	-1	-1
510	0	0	-1	-1
511	0	0	-1	-1
512	0	0	-1	-1
513	0	0	-1	-1
514	0	0	-1	-1
515	0	0	-1	-1
516	0	0	-1	-1
517	0	0	-1	-1
518	0	0	-1	-1
519	0	0	-1	-1
520	0	0	-1	-1
521	0	0	-1	-1
522	0	0	-1	-1
523	0	0	-1	-1
524	0	0	-1	-1
525	0	0	-1	-1
526	0	0	-1	-1
527	0	0	-1	-1
528	0	0	-1	-1
529	0	0	-1	-1
530	0	0	-1	-1
531	0	0	-1	-1
532	0	0	-1	-1
533	0	0	-1	-1
534	0	0	-1	-1
535	0	0	-1	-1
536	0	0	-1	-1
537	0	0	-1	-1
538	0	0	-1	-1
539	0	0	-1	-1
540	0	0	-1	-1
541	0	0	-1	-1
542	0	0	-1	-1
543	0	0	-1	-1
544	0	0	-1	-1
545	0	0	-1	-1
546	0	0	-1	-1
547	0	0	-1	-1
548	0	0	-1	-1
549	0	0	-1	-1
550	0	0	-1	-1
551	0	0	-1	-1
552	0	0	-1	-1
553	0	0	-1	-1
554	0	0	-1	-1
555	0	0	-1	-1
556	0	0	-1	-1
557	0	0	-1	-1
558	0	0	-1	-1
559	0	0	-1	-1
560	0	0	-1	-1
561	0	0	-1	-1
562	0	0	-1	-1
563	0	0	-1	-1
564	0	0	-1	-1
565	0	0	-1	-1
566	0	0	-1	-1
567	0	0	-1	-1
568	0	0	-1	-1
569	0	0	-1	-1
570	0	0	-1	-1
571	0	0	-1	-1
572	0	0	-1	-1
573	0	0	-1	-1
574	0	0	-1	-1
575	0	0	-1	-1
576	0	0	-1	-1
577	0	0	-1	-1
578	0	0	-1	-1
579	0	0	-1	-1
580	0	0	-1	-1
581	0	0	-1	-1
582	0	0	-1	-1
583	0	0	-1	-1
584	0	0	-1	-1
585	0	0	-1	-1
586	0	0	-1	-1
587	0	0	-1	-1
588	0	0	-1	-1
589	0	0	-1	-1
590	0	0	-1	-1
591	0	0	-1	-1
592	0	0	-1	-1
593	0	0	-1	-1
594	0	0	-1	-1
595	0	0	-1	-1
596	0	0	-1	-1
597	0	0	-1	-1
598	0	0	-1	-1
599	0	0	-1	-1
600	0	0	-1	-1
601	0	0	-1	-1
602	0	0	-1	-1
603	0	0	-1	-1
604	0	0	-1	-1
605	0	0	-1	-1
606	0	0	-1	-1
607	0	0	-1	-1
608	0	0	-1	-1
609	0	0	-1	-1
610	0	0	-1	-1
611	0	0	-1	-1
612	0	0	-1	-1
613	0	0	-1	-1
614	0	0	-1	-1
615	0	0	-1	-1
616	0	0	-1	-1
617	0	0	-1	-1
618	0	0	-1	-1
619	0	0	-1	-1
620	0	0	-1	-1
621	0	0	-1	-1
622	0	0	-1	-1
623	0	0	-1	-1
624	0	0	-1	-1
625	0	0	-1	-1
626	0	0	-1	-1
627	0	0	-1	-1
628	0	0	-1	-1
629	0	0	-1	-1
630	0	0	-1	-1
631	0	0	-1	-1
632	0	0	-1	-1
633	0	0	-1	-1
634	0	0	-1	-1
635	0	0	-1	-1
636	0	0	-1	-1
637	0	0	-1	-1
638	0	0	-1	-1
639	0	0	-1	-1
640	0	0	-1	-1
641	0	0	-1	-1
642	0	0	-1	-1
643	0	0	-1	-1
644	0	0	-1	-1
645	0	0	-1	-1
646	0	0	-1	-1
647	0	0	-1	-1
648	0	0	-1	-1
649	0	0	-1	-1
650	0	0	-1	-1
651	0	0	-1	-1
652	0	0	-1	-1
653	0	0	-1	-1
654	0	0	-1	-1
655	0	0	-1	-1
656	0	0	-1	-1
657	0	0	-1	-1
658	0	0	-1	-1
659	0	0	-1	-1
660	0	0	-1	-1
661	0	0	-1	-1
662	0	0	-1	-1
663	0	0	-1	-1
664	0	0	-1	-1
665	0	0	-1	-1
666	0	0	-1	-1
667	0	0	-1	-1
668	0	0	-1	-1
669	0	0	-1	-1
670	0	0	-1	-1
671	0	0	-1	-1
672	0	0	-1	-1
673	0	0	-1	-1
674	0	0	-1	-1
675	0	0	-1	-1
676	0	0	-1	-1
677	0	0	-1	-1
678	0	0	-1	-1
679	0	0	-1	-1
680	0	0	-1	-1
681	0	0	-1	-1
682	0	0	-1	-1
683	0	0	-1	-1
684	0	0	-1	-1
685	0	0	-1	-1
686	0	0	-1	-1
687	0	0	-1	-1
688	0	0	-1	-1
689	0	0	-1	-1
690	0	0	-1	-1
691	0	0	-1	-1
692	0	0	-1	-1
693	0	0	-1	-1
694	0	0	-1	-1
695	0	0	-1	-1
696	0	0	-1	-1
697	0	0	-1	-1
698	0	0	-1	-1
699	0	0	-1	-1
700	0	0	-1	-1
701	0	0	-1	-1
702	0	0	-1	-1
703	0	0	-1	-1
704	0	0	-1	-1
705	0	0	-1	-1
706	0	0	-1	-1
707	0	0	-1	-1
708	0	0	-1	-1
709	0	0	-1	-1
710	0	0	-1	-1
711	0	0	-1	-1
712	0	0	-1	-1
713	0	0	-1	-1
714	0	0	-1	-1
715	0	0	-1	-1
716	0	0	-1	-1
717	0	0	-1	-1
718	0	0	-1	-1
719	0	0	-1	-1
720	0	0	-1	-1
721	0	0	-1	-1
722	0	0	-1	-1
723	0	0	-1	-1
724	0	0	-1	-1
725	0	0	-1	-1
726	0	0	-1	-1
727	0	0	-1	-1
728	0	0	-1	-1
729	0	0	-1	-1
730	0	0	-1	-1
731	0	0	-1	-1
732	0	0	-1	-1
733	0	0	-1	-1
734	0	0	-1	-1
735	0	0	-1	-1
736	0	0	-1	-1
737	0	0	-1	-1
738	0	0	-1	-1
739	0	0	-1	-1
740	0	0	-1	-1
741	0	0	-1	-1
742	0	0	-1	-1
743	0	0	-1	-1
744	0	0	-1	-1
745	0	0	-1	-1
746	0	0	-1	-1
747	0	0	-1	-1
748	0	0	-1	-1
749	0	0	-1	-1
750	0	0	-1	-1
751	0	0	-1	-1
752	0	0	-1	-1
753	0	0	-1	-1
754	0	0	-1	-1
755	0	0	-1	-1
756	0	0	-1	-1
757	0	0	-1	-1
758	0	0	-1	-1
759	20	1	-1	-1
760	20	1	-1	-1
761	20	1	-1	-1
762	20	1	-1	-1
763	20	1	-1	-1
764	20	1	-1	-1
765	20	1	-1	-1
766	20	1	-1	-1
767	20	1	-1	-1
768	20	1	-1	-1
769	20	1	-1	-1
770	20	1	-1	-1
771	20	1	-1	-1
772	20	1	-1	-1
773	20	1	-1	-1
774	20	1	-1	-1
775	20	1	-1	-1
776	20	1	-1	-1
777	20	1	-1	-1
778	20	1	-1	-1
779	20	1	-1	-1
780	20	1	-1	-1
781	20	1	-1	-1
782	20	1	-1	-1
783	20	1	-1	-1
784	20	1	-1	-1
785	20	1	-1	-1
786	20	1	-1	-1
787	20	1	-1	-1
788	20	1	-1	-1
789	20	1	-1	-1
790	20	1	-1	-1
791	20	1	-1	-1
792	20	1	-1	-1
793	20	1	-1	-1
794	20	1	-1	-1
795	20	1	-1	-1
796	20	1	-1	-1
797	20	1	-1	-1

----------EDGES----------
INDEX-I	INDEX-J	QTY	IS-REQUIRED	TR-COST
18	19	23	0	15
19	20	23	0	15
20	21	42	0	28
21	22	32	0	21
23	24	51	0	34
34	35	11	0	7
35	36	17	0	11
36	37	17	0	11
37	38	18	0	12
39	40	17	0	11
40	41	17	0	11
41	42	29	0	19
43	44	32	0	21
44	37	29	0	19
37	45	21	0	14
45	46	20	0	13
51	43	18	0	12
43	52	17	0	11
52	53	17	0	11
53	54	17	0	11
55	56	12	0	8
56	44	17	0	11
44	57	18	0	12
57	58	17	0	11
58	59	9	0	6
60	61	32	0	21
61	62	30	0	20
63	64	17	0	11
64	65	17	0	11
65	66	32	0	21
66	60	24	0	16
67	68	32	0	21
68	69	30	0	20
69	70	24	0	16
71	72	21	0	14
72	73	21	0	14
73	74	27	0	18
74	67	51	0	34
75	76	32	0	21
76	77	30	0	20
77	78	23	0	15
79	80	17	0	11
80	81	20	0	13
81	82	21	0	14
82	83	30	0	20
83	75	38	0	25
84	85	29	0	19
85	86	24	0	16
87	71	3	0	2
71	80	21	0	14
80	63	42	0	28
63	41	29	0	19
41	52	27	0	18
52	57	32	0	21
57	38	29	0	19
88	73	26	0	17
73	82	21	0	14
82	65	20	0	13
65	39	30	0	20
39	54	26	0	17
54	89	21	0	14
89	59	11	0	7
90	91	30	0	20
92	67	17	0	11
67	75	17	0	11
75	60	17	0	11
93	94	26	0	17
94	95	30	0	20
95	92	32	0	21
92	96	11	0	7
95	68	17	0	11
68	76	17	0	11
76	61	17	0	11
61	90	17	0	11
90	97	17	0	11
30	101	36	0	24
105	106	26	0	17
106	107	20	0	13
107	108	20	0	13
108	109	18	0	12
112	113	26	0	17
114	115	26	0	17
116	115	32	0	21
117	100	11	0	7
100	118	20	0	13
119	105	42	0	28
120	121	20	0	13
122	123	20	0	13
123	124	44	0	29
124	125	30	0	20
126	127	23	0	15
127	122	18	0	12
129	130	30	0	20
131	132	6	0	4
132	133	30	0	20
133	106	32	0	21
106	134	20	0	13
117	130	18	0	12
130	138	21	0	14
140	141	32	0	21
141	108	32	0	21
108	142	18	0	12
142	143	45	0	30
134	101	3	0	2
101	144	17	0	11
144	142	18	0	12
142	145	18	0	12
146	147	12	0	8
147	148	3	0	2
148	149	8	0	5
149	150	27	0	18
150	151	8	0	5
152	153	12	0	8
153	154	24	0	16
154	155	23	0	15
155	156	23	0	15
156	146	20	0	13
157	158	26	0	17
159	160	3	0	2
161	159	32	0	21
166	150	15	0	10
167	168	26	0	17
172	173	42	0	28
174	175	17	0	11
175	176	18	0	12
147	160	51	0	34
160	178	2	0	1
181	182	21	0	14
182	183	15	0	10
184	152	33	0	22
185	154	45	0	30
154	167	18	0	12
167	186	17	0	11
186	187	8	0	5
133	192	18	0	12
192	141	20	0	13
141	25	20	0	13
193	168	11	0	7
168	155	21	0	14
155	194	39	0	26
202	193	18	0	12
193	203	26	0	17
206	207	80	0	53
207	208	8	0	5
208	209	18	0	12
210	211	30	0	20
212	213	18	0	12
214	215	27	0	18
10	216	47	0	31
219	220	42	0	28
220	221	8	0	5
221	222	8	0	5
226	227	30	1	20
228	229	30	0	20
229	85	32	0	21
85	230	26	0	17
231	232	24	0	16
232	228	35	0	23
233	234	77	1	51
235	236	9	0	6
236	237	47	1	31
237	238	3	0	2
238	239	6	0	4
113	240	6	0	4
241	242	29	1	19
243	244	44	0	29
245	243	9	0	6
248	249	23	0	15
250	248	8	0	5
251	252	23	0	15
253	254	18	0	12
254	255	8	0	5
226	241	18	1	12
241	256	18	1	12
257	258	11	0	7
258	259	11	0	7
240	260	20	0	13
261	256	18	0	12
256	262	30	0	20
262	263	18	0	12
264	234	27	0	18
234	265	24	0	16
265	266	24	0	16
268	269	30	0	20
269	248	17	0	11
252	270	18	0	12
269	271	21	0	14
271	272	23	0	15
272	231	24	0	16
231	273	24	0	16
236	274	30	0	20
274	275	23	0	15
275	276	9	0	6
235	277	24	0	16
278	279	29	0	19
281	282	18	0	12
274	265	60	1	40
265	233	53	1	35
233	283	21	0	14
275	284	29	0	19
284	266	26	0	17
286	249	6	0	4
249	271	17	0	11
271	287	30	0	20
288	289	24	0	16
290	291	17	0	11
291	292	12	0	8
292	293	21	0	14
293	294	27	1	18
294	295	32	0	21
295	288	33	0	22
296	297	17	0	11
297	298	33	0	22
298	299	45	0	30
299	300	47	0	31
301	302	29	0	19
302	303	23	0	15
303	304	27	1	18
304	305	23	0	15
305	306	21	0	14
306	307	41	0	27
308	309	23	1	15
310	308	27	1	18
308	311	29	1	19
311	312	6	0	4
312	313	14	0	9
313	314	39	0	26
314	315	18	0	12
315	293	26	0	17
293	316	24	0	16
316	317	32	1	21
318	319	47	1	31
320	321	15	0	10
321	292	24	1	16
322	323	12	0	8
323	324	45	0	30
325	326	23	0	15
327	328	14	1	9
329	327	12	1	8
302	332	26	0	17
305	333	63	1	42
334	335	20	0	13
335	336	23	0	15
336	337	9	0	6
337	338	15	0	10
338	339	24	0	16
340	14	36	0	24
303	341	39	1	26
343	344	41	0	27
313	345	26	1	17
316	346	26	0	17
348	349	20	0	13
349	350	14	0	9
349	351	21	0	14
351	216	21	0	14
352	353	26	1	17
354	355	6	0	4
355	319	17	0	11
319	311	24	0	16
312	358	29	0	19
360	348	15	0	10
361	321	15	0	10
321	315	21	0	14
221	362	20	0	13
363	364	35	0	23
364	365	24	0	16
365	366	23	0	15
368	369	27	1	18
280	370	18	0	12
370	246	18	0	12
246	261	18	0	12
261	225	36	0	24
225	371	15	0	10
372	373	42	0	28
373	374	11	0	7
374	375	18	0	12
375	280	66	0	44
371	376	15	0	10
376	377	15	0	10
377	378	15	0	10
378	379	5	0	3
379	380	12	0	8
380	381	15	0	10
381	382	15	0	10
382	383	17	0	11
384	385	26	0	17
385	300	12	0	8
386	329	17	0	11
329	387	12	0	8
388	389	24	0	16
389	390	26	0	17
391	350	17	0	11
350	351	18	0	12
394	395	17	0	11
358	394	41	0	27
222	396	8	0	5
397	398	5	0	3
399	400	12	0	8
373	401	23	0	15
401	402	38	0	25
402	399	20	0	13
12	403	21	0	14
403	342	11	0	7
342	404	8	0	5
388	405	17	0	11
405	406	17	0	11
406	365	21	0	14
365	407	18	0	12
408	409	27	0	18
409	406	23	0	15
406	410	24	0	16
410	411	26	0	17
412	413	21	0	14
413	405	23	0	15
405	414	23	0	15
414	415	26	0	17
374	416	53	1	35
416	417	18	0	12
418	419	15	0	10
419	320	14	0	9
320	314	23	0	15
314	420	27	0	18
421	325	41	0	27
325	332	39	0	26
332	341	26	0	17
341	352	26	0	17
352	333	27	0	18
333	422	27	0	18
423	343	9	0	6
343	363	17	0	11
363	408	21	0	14
408	412	20	0	13
412	424	17	0	11
424	425	21	0	14
426	390	21	0	14
390	415	15	0	10
415	411	17	0	11
411	427	23	0	15
394	428	26	1	17
428	328	18	0	12
328	429	23	0	15
218	437	17	0	11
437	164	18	0	12
440	202	5	0	3
441	21	14	0	9
178	442	8	0	5
442	22	11	0	7
187	443	6	0	4
443	444	17	0	11
444	19	17	0	11
445	339	15	0	10
339	324	14	0	9
324	200	20	0	13
446	447	8	0	5
259	445	6	0	4
448	441	6	0	4
447	330	6	0	4
253	449	53	0	35
455	456	30	0	20
456	46	35	0	23
56	36	30	0	20
299	457	21	1	14
457	458	6	0	4
458	383	26	0	17
383	459	23	0	15
297	460	8	0	5
460	461	47	0	31
461	377	26	0	17
462	463	15	0	10
463	464	26	0	17
460	465	32	0	21
465	376	53	1	35
376	466	30	0	20
466	467	26	0	17
371	468	30	0	20
468	469	5	0	3
469	470	18	0	12
470	471	18	0	12
468	466	15	0	10
466	463	15	0	10
463	472	20	1	13
379	473	15	0	10
473	472	15	1	10
472	474	18	0	12
458	475	17	0	11
476	477	15	1	10
477	478	15	1	10
385	479	20	0	13
479	457	15	0	10
479	384	18	1	12
475	382	26	0	17
382	480	32	1	21
381	481	15	0	10
481	473	26	0	17
473	462	20	0	13
459	480	17	0	11
480	482	17	0	11
482	474	27	1	18
464	467	17	0	11
380	477	26	1	17
378	478	26	0	17
485	78	53	0	35
78	70	17	0	11
70	93	18	0	12
93	486	9	0	6
423	487	9	0	6
488	360	26	0	17
360	489	17	0	11
489	219	18	0	12
219	423	20	0	13
490	421	42	0	28
421	301	63	0	42
